"featureNam","pcode","featureRef","featureAlt","featureA_1","popPlaceCl","popPlace_1","admin0Name","admin0Pcod","admin1Name","admin1Pcod","admin2Name","admin2Pcod","admin3Name","admin3Pcod","date","validOn","validTo","longitude","latitude"
"Soungalobougou","ML050504053","Soungalobougou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.10942689899997,14.1647906000001
"Tandiama","ML050504054","Tandiama",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.15283564899994,14.0114558500001
"Tombona","ML050504055","Tombona",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.31799214899996,13.93107797
"Kombadjamera","ML050504056","Kombadjamera",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.24640364899994,13.9720221000001
"Koyoblodara","ML050504057","Koyoblodara",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.32257214899994,13.9503497200001
"Sokondara","ML050504058","Sokondara",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.34376152399994,13.9413888500001
"Tondaka","ML050504059","Tondaka",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.12097652399996,14.17652172
"Dramane Daga","ML050504060","Dramane Daga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.13770627399992,14.19833385
"Tomikoro","ML050504061","Tomikoro",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.10431689899997,14.1796519700001
"Tombona","ML050504000","Tombona",NA,NA,4,"Admin3 Capital","Mali","ML","Mopti","ML05","Djenne","ML0505","Fakala","ML050504","2015/02/02","2015/04/24",NA,-4.31555552399993,13.93583297
"Diorobougou","ML050505001","Diorobougou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.37502102399998,13.9862831
"Djiguene","ML050505002","Djiguene",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.30933239899997,13.96959172
"Dorobougou","ML050505003","Dorobougou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.33349189899997,13.98910347
"Kaara","ML050505004","Kaara",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.31961227399995,13.99562422
"Konda","ML050505005","Konda",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.34487164899997,13.9591506
"Koumaga-Marka","ML050505006","Koumaga-Marka",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.39768052399995,13.9833627200001
"Koumaga-Peulh","ML050505007","Koumaga-Peulh",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.39720052399997,13.9811926
"Kounti-Bambara","ML050505008","Kounti-Bambara",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.28963289899997,13.9775923500001
"Kounti-Marka","ML050505009","Kounti-Marka",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.28901289899994,13.97950272
"Kounti-Peulh","ML050505010","Kounti-Peulh",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.28361289899993,13.9884436
"Marebougou","ML050505011","Marebougou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.42706002399996,14.0832622200001
"Ndobougou","ML050505012","Ndobougou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.29340264899997,13.9913137200001
"Perta","ML050505013","Perta",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.42930989899997,13.97389185
"Taga-Baina","ML050505014","Taga-Baina",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.40182052399996,13.9657911
"Taga-Marka","ML050505015","Taga-Marka",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.39839052399998,13.95853047
"Taga-Nomouna","ML050505016","Taga-Nomouna",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.39897039899995,13.9661811
"Taga-Tellela","ML050505017","Taga-Tellela",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.39890052399994,13.96635122
"Tiekorobougou","ML050505018","Tiekorobougou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.45996927399995,13.9899733500001
"Togoye","ML050505019","Togoye",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.35805139899998,13.9890733500001
"Waya","ML050505020","Waya",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.43265989899993,13.9597804700001
"Yomi","ML050505021","Yomi",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.36905114899997,13.95682035
"Taga-Tellela","ML050505000","Taga-Tellela",NA,NA,4,"Admin3 Capital","Mali","ML","Mopti","ML05","Djenne","ML0505","Femaye","ML050505","2015/02/02","2015/04/24",NA,-4.39890052399994,13.96635122
"Dietenga","ML050506001","Dietenga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.71443427399993,14.1430876000001
"Diougoni","ML050506002","Diougoni",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.73291402399997,14.2077236000001
"Dakabili","ML050506003","Dakabili",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.72048402399997,14.1052238500001
"Kori","ML050506004","Kori",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.70567464899995,14.22407535
"Koa","ML050506005","Koa",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.73897389899997,14.21145397
"Kale","ML050506006","Kale",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.77834289899994,14.11438472
"Katiendaga","ML050506007","Katiendaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.82918189899993,14.11030422
"Koina Sidiki","ML050506008","Koina Sidiki",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.76859327399995,14.21432422
"Paye","ML050506009","Paye",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.76085352399997,14.2127741
"Kouakourou","ML050506010","Kouakourou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.49098914899997,14.22103535
"Lafiabougou","ML050506011","Lafiabougou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.46922952399996,14.2175551
"Koulenze","ML050506012","Koulenze",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.61907639899994,14.22310535
"Bibalayadaga","ML050506013","Bibalayadaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.67975514899996,14.2398368500001
"Karamogodaga","ML050506014","Karamogodaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.64492652399997,14.64169522
"N'Goloncodjidaga","ML050506015","NGoloncodjidaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.85759139899994,14.2589983500001
"Ouro Modidaga","ML050506016","Ouro Modidaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.59407702399994,14.26391935
"Mangha-Bambara","ML050506017","Mangha-Bambara",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.50470864899995,14.1450581
"Mangha-Peulh","ML050506018","Mangha-Peulh",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.50701852399993,14.1490183500001
"Meou-Nantinore","ML050506019","Meou-Nantinore",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.41095052399993,14.15762935
"Meou","ML050506020","Meou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.45880952399995,14.1379574700001
"Nougounotoye","ML050506021","Nougounotoye",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.53820802399997,14.20332347
"Adoumogoni","ML050506022","Adoumogoni",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.57378727399993,14.2612191000001
"Nouh-Bozo","ML050506023","Nouh-Bozo",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.88416077399995,14.1685996000001
"Pora-Bozo","ML050506024","Pora-Bozo",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.52632827399998,14.19677297
"Daridouroula","ML050506025","Daridouroula",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.86807114899995,14.1747103500001
"Diaou","ML050506026","Diaou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.92926964899993,14.1343863500001
"Makamedaga","ML050506027","Makamedaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.69788477399993,14.23886672
"Marikarila II","ML050506028","Marikarila II",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.84185152399994,14.1333463500001
"Namalaa Drabeladaga","ML050506029","Namalaa Drabeladaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.78854277399995,14.20925372
"Pora-Somono","ML050506030","Pora-Somono",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.53094827399997,14.20127347
"Bamoyedaga","ML050506031","Bamoyedaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.55983752399993,14.1853518500001
"Keriouane","ML050506032","Keriouane",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.55258777399996,14.2589988500001
"Neamounakoura","ML050506033","Neamounakoura",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.55490764899997,14.1971729700001
"Parandara","ML050506034","Parandara",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.57800714899997,14.1624296000001
"Rounde-Bana","ML050506035","Rounde-Bana",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.73990389899996,14.20899372
"Toun","ML050506036","Toun",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.52425814899993,14.12869647
"Tounga","ML050506037","Tounga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.54514777399993,14.1154252200001
"Yangha-Bozo","ML050506038","Yangha-Bozo",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.59110689899995,14.1369572200001
"Kinthiela","ML050506039","Kinthiela",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.65675539899996,14.10938435
"Yangha-Peulh","ML050506040","Yangha-Peulh",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.60243664899997,14.1400974700001
"Macora Peulh","ML050506041","Macora Peulh",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.67789489899997,14.1331667200001
"Thiopy","ML050506042","Thiopy",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.63759577399998,14.1209556000001
"Toya","ML050506043","Toya",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.69908464899993,14.1560287200001
"Kouakourou","ML050506000","Kouakourou",NA,NA,4,"Admin3 Capital","Mali","ML","Mopti","ML05","Djenne","ML0505","Kewa","ML050506","2015/02/02","2015/04/24",NA,-4.49098914899997,14.22103535
"Bangassi","ML050507001","Bangassi",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.36207102399993,13.8591411
"Madiama","ML050507002","Madiama",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.39430027399993,13.79147447
"Nerecoro","ML050507003","Nerecoro",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.36894089899994,13.8010454700001
"Poromani","ML050507004","Poromani",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.37162089899994,13.83096835
"Siragourou","ML050507005","Siragourou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.34096152399997,13.81480672
"Tatia-Nouna","ML050507006","Tatia-Nouna",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.39153052399996,13.85256035
"Tatia","ML050507007","Tatia",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.37227089899994,13.8640714700001
"Teguenie-Doucourani","ML050507008","Teguenie-Doucourani",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.42145977399997,13.7698323500001
"Dougourani","ML050507009","Dougourani",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.40212014899993,13.7673321
"Tombonka","ML050507010","Tombonka",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.39966039899997,13.83350847
"Torocoro","ML050507011","Torocoro",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.30215227399998,13.8549107200001
"Toumadiama","ML050507012","Toumadiama",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.40886989899997,13.7395194700001
"Madiama","ML050507000","Madiama",NA,NA,4,"Admin3 Capital","Mali","ML","Mopti","ML05","Djenne","ML0505","Madiama","ML050507","2015/02/02","2015/04/24",NA,-4.39430039899997,13.79147447
"Bonga","ML050508001","Bonga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.86756027399997,13.69937485
"Bozola","ML050508002","Bozola",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.85192052399998,13.6423494700001
"Debena","ML050508003","Debena",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.77689252399995,13.8773921000001
"Dieou","ML050508004","Dieou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.69357402399993,13.7450994700001
"Djirma Konda","ML050508005","Djirma Konda",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.79377214899995,13.9327173500001
"Konda","ML050508006","Konda",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.79020227399997,13.90786497
"Dramane-Daga","ML050508007","Dramane-Daga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.73133352399998,13.93200735
"Bassi Daga","ML050508008","Bassi Daga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.75490289899994,13.9184361000001
"N'Kouma N'Koumala","ML050508009","NKouma NKoumala",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.72136389899993,13.9686508500001
"Tiebele Daga","ML050508010","Tiebele Daga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.72915364899995,13.91842597
"Kandara","ML050508011","Kandara",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.74721289899998,13.7113462200001
"Kaouna","ML050508012","Kaouna",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.79715202399996,13.8293074700001
"Chachoubalo","ML050508013","Chachoubalo",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.80175202399994,13.8477392200001
"Kossouma","ML050508014","Kossouma",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.75731277399996,13.84323885
"Kouima","ML050508015","Kouima",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.76292264899996,13.73376835
"Mougna Bambara","ML050508016","Mougna Bambara",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.81958152399994,13.8806723500001
"Amadou Sidibe Were","ML050508017","Amadou Sidibe Were",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.81235189899996,13.9556593500001
"Bakorokedaga","ML050508018","Bakorokedaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.81764177399998,13.9031344700001
"Bindougoufoula","ML050508019","Bindougoufoula",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.83075139899995,13.8899631
"Binwere","ML050508020","Binwere",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.84719102399993,13.9002841
"Kominidaga","ML050508021","Kominidaga",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.79185227399995,13.9773216
"N'Gounou","ML050508022","NGounou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.79163227399994,13.95974985
"Ngoloflabougou","ML050508023","Ngoloflabougou",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.82255164899993,13.94363822
"Pinpa I","ML050508024","Pinpa I",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.85709089899996,13.9555993500001
"Pinpa II","ML050508025","Pinpa II",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.86128089899995,13.9503288500001
"Saomouwere","ML050508026","Saomouwere",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.81938164899998,13.9030644700001
"Thirima","ML050508027","Thirima",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.75597314899994,13.97507147
"Yalodaga (Mamadaga)","ML050508028","Yalodaga (Mamadaga)",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.75597314899994,13.97507147
"Nougna-Peulh","ML050508029","Nougna-Peulh",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.81999164899997,13.8791321
"Bakoro-Were (Sougouto)","ML050508030","Bakoro-Were (Sougouto)",NA,NA,5,NA,"Mali","ML","Mopti","ML05","Djenne","ML0505","Nema Badenyakafo","ML050508","2015/02/02","2015/04/24",NA,-4.89401014899994,13.85534972
